TYPE LAT LON H FREQ A ICAO NAME
T 42.4026 -96.3844 1098 254.3 50 KSUX "Sioux City"
T 44.1233 -123.219 369 118.9 50 KEUG "Mahlon Sweet"
T 44.1233 -123.219 369 371.9 50 KEUG "Mahlon Sweet"
T 32.6928 -83.6492 354 128.2 50 KMCN "Middle Georgia"
T 32.6928 -83.6492 354 257.8 50 KMCN "Middle Georgia"
T 43.078 -70.8233 100 128.4 50 KPSM "Pease Tradeport"
T 43.078 -70.8233 100 239.05 50 KPSM "Pease Tradeport"
T 34.6294 -118.085 2543 123.7 50 KPMD "Palmdale Prod Flt Test Instl Af Plt 42"
T 34.6294 -118.085 2543 317.6 50 KPMD "Palmdale Prod Flt Test Instl Af Plt 42"
T 34.2593 -118.413 1003 135 50 KWHP "Whiteman"
T 43.6261 -72.3042 603 125.95 50 KLEB "Lebanon"
T 43.6261 -72.3042 603 385.5 50 KLEB "Lebanon"
T 37.9897 -122.057 26 119.7 50 KCCR "Buchanan"
T 37.9897 -122.057 26 123.9 50 KCCR "Buchanan"
T 37.9897 -122.057 26 257.8 50 KCCR "Buchanan"
T 46.0833 -94.3503 1150 49.2 50 KRYM "Ray S Miller Aaf"
T 46.0833 -94.3503 1150 126.2 50 KRYM "Ray S Miller Aaf"
T 46.0833 -94.3503 1150 241 50 KRYM "Ray S Miller Aaf"
T 29.5297 -98.2789 762 128.25 50 KRND "Randolph Airforce Base"
T 29.5297 -98.2789 762 258.3 50 KRND "Randolph Airforce Base"
T 42.0819 -80.1761 733 118.1 50 KERI "Erie Tom Ridge"
T 42.0819 -80.1761 733 257.8 50 KERI "Erie Tom Ridge"
T 40.175 -80.6463 1194 118.1 50 KHLG "Wheeling Ohio Co"
T 40.175 -80.6463 1194 257.8 50 KHLG "Wheeling Ohio Co"
T 32.8292 -115.672 -43 119.1 50 KNJK "El Centro Naf"
T 32.8292 -115.672 -43 360.2 50 KNJK "El Centro Naf"
T 39.998 -82.8919 815 132.7 50 KCMH "Port Columbus"
T 39.998 -82.8919 815 257.8 50 KCMH "Port Columbus"
T 46.3745 -117.015 1438 119.4 50 KLWS "Lewiston Nez Perce Co"
T 46.3745 -117.015 1438 318.8 50 KLWS "Lewiston Nez Perce Co"
T 38.6619 -90.6512 463 124.75 50 KSUS "Spirit Of St Louis"
T 38.6619 -90.6512 463 257.2 50 KSUS "Spirit Of St Louis"
T 42.402 -90.7095 1076 119.5 50 KDBQ "Dubuque"
T 42.402 -90.7095 1076 254.4 50 KDBQ "Dubuque"
T 33.4608 -111.728 1394 124.6 50 KFFZ "Falcon"
T 36.0051 -94.1701 1251 128 50 KFYV "Drake"
T 36.0051 -94.1701 1251 371.9 50 KFYV "Drake"
T 34.6498 -98.4022 1189 124.95 50 KFSI "Henry Post Aaf"
T 34.6498 -98.4022 1189 229.4 50 KFSI "Henry Post Aaf"
T 47.4931 -122.216 32 124.7 50 KRNT "Renton"
T 47.4931 -122.216 32 256.9 50 KRNT "Renton"
T 42.4818 -114.488 4151 118.2 50 KTWF "Joslin Magic Valley"
T 42.4818 -114.488 4151 317.5 50 KTWF "Joslin Magic Valley"
T 39.8261 -84.0483 823 126.9 50 KFFO "Wright Patterson Airforce Base"
T 39.8261 -84.0483 823 281.45 50 KFFO "Wright Patterson Airforce Base"
T 28.4676 -80.5668 10 118.625 50 KXMR "Cape Canaveral Afs Skid Strip"
T 28.4676 -80.5668 10 393 50 KXMR "Cape Canaveral Afs Skid Strip"
T 33.2691 -111.811 1243 126.1 50 KCHD "Chandler"
T 33.2691 -111.811 1243 133.1 50 KCHD "Chandler"
T 33.5273 -112.295 1066 121 50 KGEU "Glendale"
T 37.623 -97.2673 1371 127.25 50 KIAB "Mc Connell Airforce Base"
T 37.623 -97.2673 1371 236.6 50 KIAB "Mc Connell Airforce Base"
T 37.623 -97.2673 1371 295.7 50 KIAB "Mc Connell Airforce Base"
T 29.8253 -90.035 3 123.8 50 KNBG "New Orleans Nas Jrb"
T 29.8253 -90.035 3 340.2 50 KNBG "New Orleans Nas Jrb"
T 29.8253 -90.035 3 360.2 50 KNBG "New Orleans Nas Jrb"
T 32.4774 -80.7232 36 119.05 50 KNBC "Beaufort Mcas"
T 32.4774 -80.7232 36 340.2 50 KNBC "Beaufort Mcas"
T 32.4774 -80.7232 36 360.2 50 KNBC "Beaufort Mcas"
T 33.4537 -93.991 390 125.7 50 KTXK "Texarkana Webb"
T 33.4537 -93.991 390 257.8 50 KTXK "Texarkana Webb"
T 39.4662 -76.1697 58 126.15 50 KAPG "Phillips Aaf"
T 39.4662 -76.1697 58 229.6 50 KAPG "Phillips Aaf"
T 39.4662 -76.1697 58 241 50 KAPG "Phillips Aaf"
T 42.5957 -87.9278 743 118.6 50 KENW "Kenosha"
T 42.5957 -87.9278 743 353.6 50 KENW "Kenosha"
T 61.1744 -149.996 152 118.3 50 PANC "Ted Stevens Anchorage"
T 61.1744 -149.996 152 257.8 50 PANC "Ted Stevens Anchorage"
T 31.0672 -97.8289 1019 120.75 50 KGRK "Robert Gray Aaf"
T 31.0672 -97.8289 1019 241 50 KGRK "Robert Gray Aaf"
T 31.0672 -97.8289 1019 285.5 50 KGRK "Robert Gray Aaf"
T 44.3489 -105.539 4365 118.5 50 KGCC "Gillette Campbell Co"
T 33.4829 -90.9856 131 119 50 KGLH "Mid Delta"
T 33.4829 -90.9856 131 256.9 50 KGLH "Mid Delta"
T 41.4786 -73.1352 726 118.475 50 KOXC "Waterbury Oxford"
T 40.4123 -86.9369 606 119.6 50 KLAF "Purdue Univ"
T 40.4123 -86.9369 606 393 50 KLAF "Purdue Univ"
T 48.7927 -122.538 170 124.9 50 KBLI "Bellingham"
T 48.7927 -122.538 170 385.6 50 KBLI "Bellingham"
T 35.3567 -89.8703 320 120.25 50 KNQA "Millington"
T 35.3567 -89.8703 320 340.2 50 KNQA "Millington"
T 35.3567 -89.8703 320 360.2 50 KNQA "Millington"
T 41.7363 -72.6502 19 119.6 50 KHFD "Hartford Brainard"
T 41.7363 -72.6502 19 248.2 50 KHFD "Hartford Brainard"
T 30.6914 -88.2428 219 118.3 50 KMOB "Mobile"
T 30.6914 -88.2428 219 239 50 KMOB "Mobile"
T 37.4152 -122.048 32 119.55 50 KNUQ "Moffett"
T 37.4152 -122.048 32 340.2 50 KNUQ "Moffett"
T 37.4152 -122.048 32 346.25 50 KNUQ "Moffett"
T 35.6168 -106.088 6348 119.5 50 KSAF "Santa Fe"
T 35.6168 -106.088 6348 239.3 50 KSAF "Santa Fe"
T 31.5355 -84.1945 197 120.25 50 KABY "Southwest Georgia"
T 31.5355 -84.1945 197 336.4 50 KABY "Southwest Georgia"
T 31.1739 -89.1911 280 126.2 50 KSLJ "Hagler Aaf"
T 31.1739 -89.1911 280 241 50 KSLJ "Hagler Aaf"
T 40.1086 -85.613 919 126 50 KAID "Anderson Darlington"
T 22.0217 -159.787 16 126.2 50 PHBK "Barking Sands Pmrf"
T 22.0217 -159.787 16 360.2 50 PHBK "Barking Sands Pmrf"
T 22.0217 -159.787 16 340.2 50 PHBK "Barking Sands Pmrf"
T 36.009 -86.5201 543 118.5 50 KMQY "Smyrna"
T 36.009 -86.5201 543 233.1 50 KMQY "Smyrna"
T 38.715 -77.181 74 126.3 50 KDAA "Davison Aaf"
T 38.715 -77.181 74 229.4 50 KDAA "Davison Aaf"
T 38.715 -77.181 74 241 50 KDAA "Davison Aaf"
T 26.1528 -81.7751 8 128.5 50 KAPF "Naples"
T 33.0233 -118.587 182 126.75 50 KNUC "San Clemente Island Nalf"
T 33.0233 -118.587 182 278.8 50 KNUC "San Clemente Island Nalf"
T 33.0233 -118.587 182 340.2 50 KNUC "San Clemente Island Nalf"
T 43.5146 -112.07 4740 118.5 50 KIDA "Idaho Falls"
T 43.5146 -112.07 4740 257.8 50 KIDA "Idaho Falls"
T 41.3715 -73.4822 458 119.4 50 KDXR "Danbury"
T 42.1142 -87.9015 647 119.9 50 KPWK "Palwaukee"
T 19.76 -155.554 6190 41.5 50 PHSF "Bradshaw Aaf"
T 19.76 -155.554 6190 126.3 50 PHSF "Bradshaw Aaf"
T 19.76 -155.554 6190 236.6 50 PHSF "Bradshaw Aaf"
T 27.8492 -82.5214 14 123.7 50 KMCF "Macdill Airforce Base"
T 27.8492 -82.5214 14 294.7 50 KMCF "Macdill Airforce Base"
T 38.5452 -89.8352 459 118.65 50 KBLV "Scott Airforce Base Midamerica"
T 38.5452 -89.8352 459 128.25 50 KBLV "Scott Airforce Base Midamerica"
T 38.5452 -89.8352 459 251.075 50 KBLV "Scott Airforce Base Midamerica"
T 38.5452 -89.8352 459 253.5 50 KBLV "Scott Airforce Base Midamerica"
T 44.9345 -93.06 705 119.1 50 KSTP "St Paul Downtown Holman"
T 44.9345 -93.06 705 257.8 50 KSTP "St Paul Downtown Holman"
T 25.907 -80.2784 8 120.7 50 KOPF "Opa Locka"
T 25.907 -80.2784 8 118.6 50 KOPF "Opa Locka"
T 25.907 -80.2784 8 125.6 50 KOPF "Opa Locka"
T 25.907 -80.2784 8 360.8 50 KOPF "Opa Locka"
T 26.5362 -81.7552 30 128.75 50 KRSW "Southwest Florida"
T 26.5362 -81.7552 30 257.8 50 KRSW "Southwest Florida"
T 58.6768 -156.649 57 118.3 50 PAKN "King Salmon"
T 58.6768 -156.649 57 279.5 50 PAKN "King Salmon"
T 40.4348 -76.5694 489 126.2 50 KMUI "Muir Aaf"
T 40.4348 -76.5694 489 241 50 KMUI "Muir Aaf"
T 40.2423 -85.3959 937 120.1 50 KMIE "Delaware Co Johnson"
T 40.2423 -85.3959 937 379.8 50 KMIE "Delaware Co Johnson"
T 40.6397 -73.7789 13 119.1 50 KJFK "John F Kennedy"
T 40.6397 -73.7789 13 123.9 50 KJFK "John F Kennedy"
T 40.6397 -73.7789 13 281.55 50 KJFK "John F Kennedy"
T 25.4884 -80.3837 7 133.45 50 KHST "Homestead Arb"
T 25.4884 -80.3837 7 295.7 50 KHST "Homestead Arb"
T 33.9519 -117.445 818 121 50 KRAL "Riverside"
T 33.9519 -117.445 818 257.8 50 KRAL "Riverside"
T 37.6593 -122.122 50 118.9 50 KHWD "Hayward"
T 37.6593 -122.122 50 120.2 50 KHWD "Hayward"
T 37.6593 -122.122 50 257.8 50 KHWD "Hayward"
T 37.6593 -122.122 50 122.5 50 KHWD "Hayward"
T 37.9402 -75.4664 40 126.5 50 KWAL "Wallops Flight Facility"
T 37.9402 -75.4664 40 394.3 50 KWAL "Wallops Flight Facility"
T 32.8525 -106.107 4093 119.3 50 KHMN "Holloman Airforce Base"
T 32.8525 -106.107 4093 255.9 50 KHMN "Holloman Airforce Base"
T 35.1318 -78.9367 242 125.9 50 KFBG "Simmons Aaf"
T 35.1318 -78.9367 242 240.625 50 KFBG "Simmons Aaf"
T 40.1998 -75.1482 362 119.6 50 KNXX "Willow Grove Nas Jrb"
T 40.1998 -75.1482 362 340.2 50 KNXX "Willow Grove Nas Jrb"
T 41.1557 -104.812 6156 118.7 50 KCYS "Cheyenne"
T 41.1557 -104.812 6156 257.8 50 KCYS "Cheyenne"
T 37.8943 -121.239 30 120.3 50 KSCK "Stockton"
T 37.8943 -121.239 30 239 50 KSCK "Stockton"
T 32.8986 -80.0405 45 126 50 KCHS "Charleston Airforce Base"
T 32.8986 -80.0405 45 239 50 KCHS "Charleston Airforce Base"
T 39.4986 -119.768 4412 118.7 50 KRNO "Reno Tahoe"
T 39.4986 -119.768 4412 257.8 50 KRNO "Reno Tahoe"
T 30.6971 -87.0164 178 121.4 50 KNDZ "Whiting Nas South"
T 30.6971 -87.0164 178 348.675 50 KNDZ "Whiting Nas South"
T 41.3931 -70.6144 68 121.4 50 KMVY "Marthas Vineyard"
T 41.3931 -70.6144 68 121.5 50 KMVY "Marthas Vineyard"
T 42.2379 -83.5304 716 125.275 50 KYIP "Willow Run"
T 42.2379 -83.5304 716 256.9 50 KYIP "Willow Run"
T 42.1599 -76.8914 955 121.1 50 KELM "Elmira Corning"
T 42.1599 -76.8914 955 257.8 50 KELM "Elmira Corning"
T 34.7297 -120.577 367 124.95 50 KVBG "Vandenberg Airforce Base"
T 34.7297 -120.577 367 326.2 50 KVBG "Vandenberg Airforce Base"
T 33.5629 -86.7536 644 119.9 50 KBHM "Birmingham"
T 33.5629 -86.7536 644 118.25 50 KBHM "Birmingham"
T 33.5629 -86.7536 644 377.15 50 KBHM "Birmingham"
T 40.0333 -74.3533 103 127.775 50 KNEL "Lakehurst Naes"
T 40.0333 -74.3533 103 360.2 50 KNEL "Lakehurst Naes"
T 40.0333 -74.3533 103 340.2 50 KNEL "Lakehurst Naes"
T 40.7288 -73.4134 82 118.8 50 KFRG "Republic"
T 40.7288 -73.4134 82 125.2 50 KFRG "Republic"
T 40.7288 -73.4134 82 279.65 50 KFRG "Republic"
T 36.2362 -115.034 1868 132.55 50 KLSV "Nellis Airforce Base"
T 36.2362 -115.034 1868 327 50 KLSV "Nellis Airforce Base"
T 33.8806 -117.259 1535 127.65 50 KRIV "March Arb"
T 33.8806 -117.259 1535 253.5 50 KRIV "March Arb"
T 37.6258 -120.954 97 125.3 50 KMOD "Modesto"
T 37.6258 -120.954 97 257.8 50 KMOD "Modesto"
T 38.6954 -121.591 27 125.7 50 KSMF "Sacramento"
T 38.6954 -121.591 27 256.7 50 KSMF "Sacramento"
T 33.6229 -111.911 1510 119.9 50 KSDL "Scottsdale"
T 38.146 -76.4286 21 126.2 50 KNUI "Webster Nolf"
T 38.146 -76.4286 21 358 50 KNUI "Webster Nolf"
T 42.4222 -87.8679 727 120.05 50 KUGN "Waukegan"
T 42.4222 -87.8679 727 380.15 50 KUGN "Waukegan"
T 38.8058 -104.7 6184 119.9 50 KCOS "Springs"
T 38.8058 -104.7 6184 133.15 50 KCOS "Springs"
T 38.8058 -104.7 6184 335.55 50 KCOS "Springs"
T 38.8058 -104.7 6184 360.6 50 KCOS "Springs"
T 39.1232 -94.5927 759 133.3 50 KMKC "Downtown"
T 39.1232 -94.5927 759 257.8 50 KMKC "Downtown"
T 42.9405 -78.7322 724 120.5 50 KBUF "Buffalo"
T 42.9405 -78.7322 724 257.8 50 KBUF "Buffalo"
T 34.8957 -82.2189 964 120.1 50 KGSP "Greenville Spartanburg"
T 34.8957 -82.2189 964 257.8 50 KGSP "Greenville Spartanburg"
T 38.1744 -85.736 501 124.2 50 KSDF "Louisville Standiford"
T 38.1744 -85.736 501 257.8 50 KSDF "Louisville Standiford"
T 47.9063 -122.282 606 120.2 50 KPAE "Snohomish Co"
T 47.9063 -122.282 606 132.95 50 KPAE "Snohomish Co"
T 47.9063 -122.282 606 256.7 50 KPAE "Snohomish Co"
T 43.0436 -115.872 2996 133.85 50 KMUO "Mountain Home Airforce Base"
T 43.0436 -115.872 2996 253.5 50 KMUO "Mountain Home Airforce Base"
T 33.8756 -84.302 1002 120.9 50 KPDK "Dekalb Peachtree"
T 33.8756 -84.302 1002 127.2 50 KPDK "Dekalb Peachtree"
T 33.8756 -84.302 1002 281.5 50 KPDK "Dekalb Peachtree"
T 46.9163 -114.091 3205 118.4 50 KMSO "Missoula"
T 46.9163 -114.091 3205 387.1 50 KMSO "Missoula"
T 41.9389 -72.6832 173 120.3 50 KBDL "Bradley"
T 41.9389 -72.6832 173 125.65 50 KBDL "Bradley"
T 41.9389 -72.6832 173 351.8 50 KBDL "Bradley"
T 39.3257 -76.4138 22 121.3 50 KMTN "Martin State"
T 39.3257 -76.4138 22 297.2 50 KMTN "Martin State"
T 32.3006 -86.394 221 119.7 50 KMGM "Montgomery"
T 32.3006 -86.394 221 360.85 50 KMGM "Montgomery"
T 26.1758 -98.2386 107 118.5 50 KMFE "Mc Allen Miller"
T 26.1758 -98.2386 107 256.9 50 KMFE "Mc Allen Miller"
T 36.9376 -76.2893 15 124.3 50 KNGU "Norfolk Ns"
T 36.9376 -76.2893 15 126.375 50 KNGU "Norfolk Ns"
T 36.9376 -76.2893 15 340.2 50 KNGU "Norfolk Ns"
T 36.9376 -76.2893 15 318.7 50 KNGU "Norfolk Ns"
T 42.1983 -72.5343 245 134.85 50 KCEF "Westover Arb Metropolitan"
T 42.1983 -72.5343 245 348.4 50 KCEF "Westover Arb Metropolitan"
T 42.1983 -72.5343 245 114 50 KCEF "Westover Arb Metropolitan"
T 33.6636 -101.823 3282 120.5 50 KLBB "Lubbock"
T 33.6636 -101.823 3282 239.3 50 KLBB "Lubbock"
T 39.6426 -106.918 6535 118.2 50 KEGE "Eagle Co"
T 41.9796 -87.9045 668 126.9 50 KORD "Chicago Ohare"
T 41.9796 -87.9045 668 120.75 50 KORD "Chicago Ohare"
T 41.9796 -87.9045 668 127.925 50 KORD "Chicago Ohare"
T 41.9796 -87.9045 668 132.7 50 KORD "Chicago Ohare"
T 41.9796 -87.9045 668 390.9 50 KORD "Chicago Ohare"
T 29.9593 -81.3397 10 127.625 50 KSGJ "St Augustine"
T 29.9593 -81.3397 10 269.475 50 KSGJ "St Augustine"
T 26.3785 -80.1077 13 118.425 50 KBCT "Boca Raton"
T 35.5346 -97.6472 1299 126.9 50 KPWA "Wiley Post"
T 35.5346 -97.6472 1299 306.9 50 KPWA "Wiley Post"
T 64.8151 -147.856 434 118.3 50 PAFA "Fairbanks"
T 64.8151 -147.856 434 257.8 50 PAFA "Fairbanks"
T 38.5018 -77.3054 11 41.95 50 KNYG "Quantico Mcaf"
T 38.5018 -77.3054 11 118.6 50 KNYG "Quantico Mcaf"
T 38.5018 -77.3054 11 360.2 50 KNYG "Quantico Mcaf"
T 34.3828 -103.322 4295 120.4 50 KCVS "Cannon Airforce Base"
T 34.3828 -103.322 4295 348.4 50 KCVS "Cannon Airforce Base"
T 21.4494 -157.768 17 120.7 50 PHNG "Kaneohe Bay Mcaf"
T 21.4494 -157.768 17 349.9 50 PHNG "Kaneohe Bay Mcaf"
T 21.4494 -157.768 17 360.2 50 PHNG "Kaneohe Bay Mcaf"
T 21.4494 -157.768 17 32.45 50 PHNG "Kaneohe Bay Mcaf"
T 41.5175 -81.6833 583 124.3 50 KBKL "Burke Lakefront"
T 41.5175 -81.6833 583 319.8 50 KBKL "Burke Lakefront"
T 30.0619 -95.5528 152 118.4 50 KDWH "David Wayne Hooks Mem"
T 30.0619 -95.5528 152 127.4 50 KDWH "David Wayne Hooks Mem"
T 30.0619 -95.5528 152 354.1 50 KDWH "David Wayne Hooks Mem"
T 27.4951 -80.3683 23 128.2 50 KFPR "St Lucie Co"
T 34.0132 -84.5986 1040 125.9 50 KRYY "Cobb Co Mc Collum"
T 41.1183 -95.9125 1052 123.7 50 KOFF "Offutt Airforce Base"
T 41.1183 -95.9125 1052 279.625 50 KOFF "Offutt Airforce Base"
T 31.8604 -86.0121 397 124.3 50 KTOI "Troy"
T 31.8604 -86.0121 397 306.9 50 KTOI "Troy"
T 41.5971 -71.4121 18 126.35 50 KOQU "Quonset State"
T 41.5971 -71.4121 18 252.9 50 KOQU "Quonset State"
T 45.7769 -111.153 4474 118.2 50 KBZN "Gallatin"
T 33.8297 -116.507 474 119.7 50 KPSP "Palm Springs"
T 33.8297 -116.507 474 377.05 50 KPSP "Palm Springs"
T 35.2194 -101.706 3607 118.3 50 KAMA "Amarillo"
T 35.2194 -101.706 3607 257.9 50 KAMA "Amarillo"
T 40.1217 -76.2961 403 120.9 50 KLNS "Lancaster"
T 40.1217 -76.2961 403 251.1 50 KLNS "Lancaster"
T 33.9747 -117.637 652 118.5 50 KCNO "Chino"
T 38.037 -84.6054 979 119.1 50 KLEX "Blue Grass"
T 38.037 -84.6054 979 257.8 50 KLEX "Blue Grass"
T 32.5018 -93.6627 166 128.25 50 KBAD "Barksdale Airforce Base"
T 32.5018 -93.6627 166 295.7 50 KBAD "Barksdale Airforce Base"
T 38.951 -95.6636 1078 120.8 50 KFOE "Forbes"
T 38.951 -95.6636 1078 340.2 50 KFOE "Forbes"
T 33.1779 -96.5905 585 118.825 50 KTKI "Mc Kinney"
T 39.146 -86.6167 846 121.2 50 KBMG "Monroe Co"
T 34.2706 -77.9026 32 119.9 50 KILM "Wilmington"
T 34.2706 -77.9026 32 239.3 50 KILM "Wilmington"
T 30.5332 -91.1496 70 118.45 50 KBTR "Baton Rouge Metro Ryan"
T 30.5332 -91.1496 70 257.8 50 KBTR "Baton Rouge Metro Ryan"
T 33.79 -118.052 35 123.85 50 KSLI "Los Alamitos Aaf"
T 33.79 -118.052 35 251.15 50 KSLI "Los Alamitos Aaf"
T 42.2087 -75.9798 1636 119.3 50 KBGM "Greater Binghamton Edwin A Link"
T 42.2087 -75.9798 1636 242.7 50 KBGM "Greater Binghamton Edwin A Link"
T 32.5521 -88.5556 317 126.2 50 KNMM "Meridian Nas"
T 32.5521 -88.5556 317 340.2 50 KNMM "Meridian Nas"
T 32.5521 -88.5556 317 360.2 50 KNMM "Meridian Nas"
T 27.9011 -98.0517 257 119.35 50 KNOG "Orange Grove Nalf"
T 27.9011 -98.0517 257 318.8 50 KNOG "Orange Grove Nalf"
T 27.9011 -98.0517 257 344.4 50 KNOG "Orange Grove Nalf"
T 32.1431 -111.173 2403 125.8 50 KRYN "Ryan"
T 32.3541 -95.4024 544 120.1 50 KTYR "Tyler Pounds"
T 32.3541 -95.4024 544 257.8 50 KTYR "Tyler Pounds"
T 39.1754 -76.6683 146 119.4 50 KBWI "Baltimore"
T 39.1754 -76.6683 146 257.8 50 KBWI "Baltimore"
T 34.4262 -119.84 10 119.7 50 KSBA "Santa Barbara"
T 34.4262 -119.84 10 242.4 50 KSBA "Santa Barbara"
T 33.3013 -117.355 78 128.775 50 KNFG "Camp Pendleton Mcas"
T 33.3013 -117.355 78 340.2 50 KNFG "Camp Pendleton Mcas"
T 33.3013 -117.355 78 382.2 50 KNFG "Camp Pendleton Mcas"
T 31.3274 -92.5486 89 127.35 50 KAEX "Alexandria"
T 31.3274 -92.5486 89 269.2 50 KAEX "Alexandria"
T 34.6404 -86.7731 629 127.6 50 KHSV "Huntsville Carl T Jones"
T 34.6404 -86.7731 629 350.35 50 KHSV "Huntsville Carl T Jones"
T 40.7725 -80.3914 1253 120.3 50 KBVI "Beaver Co"
T 36.1984 -95.8882 677 118.7 50 KTUL "Tulsa"
T 36.1984 -95.8882 677 121.2 50 KTUL "Tulsa"
T 36.1984 -95.8882 677 257.8 50 KTUL "Tulsa"
T 36.1984 -95.8882 677 310.8 50 KTUL "Tulsa"
T 40.7952 -73.1002 99 119.3 50 KISP "Long Island Mac Arthur"
T 40.7952 -73.1002 99 124.3 50 KISP "Long Island Mac Arthur"
T 40.7952 -73.1002 99 239.3 50 KISP "Long Island Mac Arthur"
T 40.7952 -73.1002 99 335.5 50 KISP "Long Island Mac Arthur"
T 44.8805 -93.2169 841 123.95 50 KMSP "Minneapolis"
T 44.8805 -93.2169 841 126.7 50 KMSP "Minneapolis"
T 44.8805 -93.2169 841 273.55 50 KMSP "Minneapolis"
T 30.1821 -82.5769 201 119.2 50 KLCQ "Lake City"
T 30.1821 -82.5769 201 123.45 50 KLCQ "Lake City"
T 30.1821 -82.5769 201 314.6 50 KLCQ "Lake City"
T 30.1821 -82.5769 201 6550 50 KLCQ "Lake City"
T 39.6787 -75.6065 79 126 50 KILG "New Castle Co"
T 39.6787 -75.6065 79 305.4 50 KILG "New Castle Co"
T 35.0365 -79.4975 376 121 50 KHFF "Mackall Aaf"
T 35.0365 -79.4975 376 254.4 50 KHFF "Mackall Aaf"
T 42.491 -76.4584 1099 119.6 50 KITH "Ithaca Tompkins"
T 29.9934 -90.258 4 119.5 50 KMSY "Louis Armstrong New Orleans"
T 29.9934 -90.258 4 254.3 50 KMSY "Louis Armstrong New Orleans"
T 43.6462 -70.3088 74 120.9 50 KPWM "Portland Jetport"
T 43.6462 -70.3088 74 257.8 50 KPWM "Portland Jetport"
T 35.3931 -97.6007 1295 119.35 50 KOKC "Will Rogers World"
T 35.3931 -97.6007 1295 120.25 50 KOKC "Will Rogers World"
T 35.3931 -97.6007 1295 269.45 50 KOKC "Will Rogers World"
T 42.7481 -73.803 285 119.5 50 KALB "Albany"
T 42.7481 -73.803 285 257.8 50 KALB "Albany"
T 39.4019 -77.9846 557 124.3 50 KMRB "Eastern Wv Shepherd"
T 39.4019 -77.9846 557 236.6 50 KMRB "Eastern Wv Shepherd"
T 44.2541 -121.15 3077 124.5 50 KRDM "Roberts"
T 37.0829 -76.3605 11 125 50 KLFI "Langley Airforce Base"
T 37.0829 -76.3605 11 253.5 50 KLFI "Langley Airforce Base"
T 33.6757 -117.868 56 119.9 50 KSNA "John Wayne"
T 33.6757 -117.868 56 126.8 50 KSNA "John Wayne"
T 33.6757 -117.868 56 128.35 50 KSNA "John Wayne"
T 33.6757 -117.868 56 379.9 50 KSNA "John Wayne"
T 40.509 -122.293 502 119.8 50 KRDD "Redding"
T 40.509 -122.293 502 226.3 50 KRDD "Redding"
T 33.6439 -88.4439 219 128.65 50 KCBM "Columbus Airforce Base"
T 33.6439 -88.4439 219 289.6 50 KCBM "Columbus Airforce Base"
T 25.6479 -80.4328 8 118.9 50 KTMB "Kendall Tamiami"
T 25.6479 -80.4328 8 134.6 50 KTMB "Kendall Tamiami"
T 36.8207 -76.0335 22 120.875 50 KNTU "Oceana Nas"
T 36.8207 -76.0335 22 360.2 50 KNTU "Oceana Nas"
T 36.8207 -76.0335 22 336.4 50 KNTU "Oceana Nas"
T 36.8207 -76.0335 22 340.2 50 KNTU "Oceana Nas"
T 40.6481 -86.1521 811 133.7 50 KGUS "Grissom Arb"
T 40.6481 -86.1521 811 290.45 50 KGUS "Grissom Arb"
T 43.8922 -69.9386 75 119.6 50 KNHZ "Brunswick Nas"
T 43.8922 -69.9386 75 340.2 50 KNHZ "Brunswick Nas"
T 42.908 -106.464 5348 118.3 50 KCPR "Natrona Co"
T 42.908 -106.464 5348 257.8 50 KCPR "Natrona Co"
T 30.4833 -86.5254 87 118.2 50 KVPS "Eglin Airforce Base"
T 30.4833 -86.5254 87 353.65 50 KVPS "Eglin Airforce Base"
T 24.5561 -81.7596 3 118.2 50 KEYW "Key West"
T 24.5561 -81.7596 3 257.8 50 KEYW "Key West"
T 35.214 -80.9431 749 118.1 50 KCLT "Charlotte Douglas"
T 35.214 -80.9431 749 126.4 50 KCLT "Charlotte Douglas"
T 35.214 -80.9431 749 257.8 50 KCLT "Charlotte Douglas"
T 36.0804 -115.152 2181 118.75 50 KLAS "Mc Carran"
T 36.0804 -115.152 2181 119.9 50 KLAS "Mc Carran"
T 36.0804 -115.152 2181 124.4 50 KLAS "Mc Carran"
T 36.0804 -115.152 2181 127.9 50 KLAS "Mc Carran"
T 36.0804 -115.152 2181 257.8 50 KLAS "Mc Carran"
T 42.9098 -112.596 4452 119.1 50 KPIH "Pocatello"
T 42.9098 -112.596 4452 257.8 50 KPIH "Pocatello"
T 32.7962 -88.8317 540 118.475 50 KNJW "Joe Williams Nolf"
T 32.7962 -88.8317 540 279.2 50 KNJW "Joe Williams Nolf"
T 32.7962 -88.8317 540 355.8 50 KNJW "Joe Williams Nolf"
T 40.0393 -88.2781 754 120.4 50 KCMI "Champaign"
T 40.0393 -88.2781 754 229.4 50 KCMI "Champaign"
T 28.4289 -81.316 96 118.45 50 KMCO "Orlando"
T 28.4289 -81.316 96 124.3 50 KMCO "Orlando"
T 28.4289 -81.316 96 253.5 50 KMCO "Orlando"
T 32.6809 -96.8682 660 120.3 50 KRBD "Dallas"
T 32.6809 -96.8682 660 257.8 50 KRBD "Dallas"
T 34.1854 -79.7239 146 125.1 50 KFLO "Florence"
T 34.1854 -79.7239 146 353.85 50 KFLO "Florence"
T 47.482 -111.371 3677 118.7 50 KGTF "Great Falls"
T 47.482 -111.371 3677 282.2 50 KGTF "Great Falls"
T 41.2607 -80.6791 1196 119.5 50 KYNG "Youngstown Warren"
